Date,Close,Volume,log_return
2006-04-27,231.25,1161,-0.0010804971337541407
2006-04-28,238.25,441,0.029821166141776833
2006-05-01,238.0,682,-0.0010498688628368148
2006-05-02,233.25,649,-0.02015983394402153
2006-05-03,232.25,201,-0.00429646203350534
2006-05-04,229.75,76,-0.010822616458151416
2006-05-05,230.75,76,0.004343112147165008
2006-05-08,227.0,22,-0.01638485590155886
2006-05-09,228.5,25,0.006586192852856655
2006-05-10,230.0,25,0.006543098588935887
2006-05-11,237.75,4,0.03314039250230439
2006-05-12,248.25,11367,0.04321660149978224
2006-05-15,260.0,4837,0.04624532809024577
2006-05-16,259.0,5448,-0.0038535693159899662
2006-05-17,263.0,4661,0.015325970478226772
2006-05-18,260.25,2636,-0.010511324682686236
2006-05-19,252.75,7033,-0.029241849594497417
2006-05-22,254.5,2284,0.006899978089996616
2006-05-23,253.0,1785,-0.005911347263057237
2006-05-24,249.5,4467,-0.01393057353594691
2006-05-25,253.25,9252,0.014918227937219366
2006-05-26,254.0,6588,0.0029571238897438627
2006-05-30,254.5,2242,0.0019665689720408473
2006-05-31,251.25,5588,-0.012852376617291881
2006-06-01,254.5,3352,0.012852376617292022
2006-06-02,259.5,5311,0.01945586661536588
2006-06-05,253.0,2235,-0.0253672138784231
2006-06-06,247.75,5124,-0.020969315517422853
2006-06-07,251.0,2499,0.013032765921686486
2006-06-08,245.5,3553,-0.022155991897208595
2006-06-09,242.0,11446,-0.014359221077888876
2006-06-12,247.5,2762,0.022472855852058576
2006-06-13,243.25,3270,-0.017320860942630547
2006-06-14,237.0,2120,-0.02602957993098324
2006-06-15,233.0,8277,-0.017021687569430635
2006-06-16,235.5,4230,0.01067245989077198
2006-06-19,229.75,2326,-0.024719152220676003
2006-06-20,229.75,1794,0.0
2006-06-21,232.75,2066,0.012973154921379942
2006-06-22,230.5,656,-0.009714053720473218
2006-06-23,228.25,1211,-0.00980934296162541
2006-06-26,223.0,1570,-0.023269748014959134
2006-06-27,225.25,1075,0.01003912502832862
2006-06-28,226.0,2069,0.003324102783838621
2006-06-29,228.5,863,0.011001211061973583
2006-06-30,235.5,515,0.030174703122213032
2006-07-03,243.25,684,0.0323788076096421
2006-07-05,239.5,1440,-0.015536304215144485
2006-07-06,245.25,955,0.02372468159450257
2006-07-07,241.0,666,-0.017481164954817427
2006-07-10,247.75,1248,0.027623239719442277
2006-07-11,253.75,2905,0.023929357145899763
2006-07-12,259.25,20,0.021443316753639727
2006-07-13,252.5,5,-0.02638159839422217
2006-07-14,253.5,2543,0.003952574315823342
2006-07-17,251.75,2672,-0.006927291432566214
2006-07-18,246.5,1932,-0.021074538115926897
2006-07-19,244.75,2213,-0.007124712072125055
2006-07-20,242.5,1815,-0.009235571033081837
2006-07-21,237.25,1578,-0.021887272887500676
2006-07-24,239.0,2130,0.007349114441473331
2006-07-25,239.5,1261,0.0020898649194592365
2006-07-26,236.0,1771,-0.01472161182535985
2006-07-27,237.75,662,0.007387896399889542
2006-07-28,237.25,9034,-0.002105263935462427
2006-07-31,239.0,7737,0.007349114441473331
2006-08-01,240.5,24311,0.0062565376143051375
2006-08-02,247.25,7227,0.027679880957005545
2006-08-03,245.0,2997,-0.009141759958094513
2006-08-04,245.0,8863,0.0
2006-08-07,239.75,10314,-0.02166149678117942
2006-08-08,235.75,12956,-0.016824792249980704
2006-08-09,239.75,7844,0.016824792249980777
2006-08-10,238.75,21355,-0.004179734402707968
2006-08-11,224.75,25436,-0.06042830600910994
2006-08-14,222.0,10494,-0.01231129147945019
2006-08-15,222.0,11555,0.0
2006-08-16,221.5,15165,-0.0022547923870890937
2006-08-17,219.0,5027,-0.011350859668689563
2006-08-18,219.75,4058,0.003418806748785461
2006-08-21,221.0,9263,0.005672164952466374
2006-08-22,219.5,6076,-0.006810469002526752
2006-08-23,223.5,6558,0.018059181538397466
2006-08-24,227.5,7026,0.01773882433738163
2006-08-25,225.0,4181,-0.011049836186584935
2006-08-28,224.5,7539,-0.0022246950221111624
2006-08-29,222.75,12446,-0.007825640831390266
2006-08-30,228.5,7294,0.025486143983340693
2006-08-31,232.0,5094,0.015201161332050557
2006-09-01,230.0,2355,-0.008658062743114541
2006-09-05,228.75,4178,-0.005449604767564703
2006-09-06,226.25,2905,-0.010989121575595206
2006-09-07,230.75,661,0.019694290802925944
2006-09-08,231.75,1360,0.0043243310630030245
2006-09-11,228.75,102,-0.013029500290333795
2006-09-12,223.5,889,-0.02321829010200722
2006-09-13,224.0,138,0.0022346378014163628
2006-09-14,223.0,59636,-0.004474280394921077
2006-09-15,241.75,63173,0.08073236287328492
2006-09-18,247.75,42998,0.024516038876693697
2006-09-19,246.5,47159,-0.0050581797273525275
2006-09-20,249.0,76465,0.01009090298196272
2006-09-21,257.25,56463,0.03259547824945134
2006-09-22,255.25,58408,-0.007804917669384091
2006-09-25,254.75,48440,-0.0019607849419407634
2006-09-26,259.0,55144,0.016545389596703656
2006-09-27,253.75,98585,-0.020478531343540676
2006-09-28,264.25,85184,0.04054609439435001
2006-09-29,262.5,49229,-0.006644542718668613
2006-10-02,267.75,14712,0.01980262729617973
2006-10-03,264.0,71352,-0.014104606181541935
2006-10-04,274.25,92135,0.03809099600902346
2006-10-05,271.75,51348,-0.009157573154020843
2006-10-06,271.0,67919,-0.002763705121617967
2006-10-09,289.5,92572,0.0660364761333491
2006-10-10,275.5,74865,-0.04956766842008078
2006-10-11,284.0,82688,0.03038660956823691
2006-10-12,298.25,71882,0.04895782281681952
2006-10-13,314.5,74653,0.05305201516246966
2006-10-16,316.75,61264,0.007128743060753288
2006-10-17,321.0,52273,0.013328303928767382
2006-10-18,315.5,51228,-0.01728244114874796
2006-10-19,316.0,37537,0.00158353160564422
2006-10-20,312.75,63178,-0.010338064239891647
2006-10-23,318.25,57230,0.017433088090495347
2006-10-24,324.25,56534,0.018677585759037312
2006-10-25,327.0,51145,0.008445347700700143
2006-10-26,327.0,43104,0.0
2006-10-27,332.5,55413,0.016679689198655374
2006-10-30,329.5,73819,-0.009063506153346964
2006-10-31,320.75,71410,-0.02691435044681607
2006-11-01,333.5,102255,0.038980861859932686
2006-11-02,344.75,72973,0.03317665131773275
2006-11-03,342.25,60824,-0.007278052504852913
2006-11-06,343.5,68781,0.003645647493845855
2006-11-07,351.0,111316,0.02159911180346172
2006-11-08,357.75,102325,0.01904819497069441
2006-11-09,350.0,67298,-0.021901263953100894
2006-11-10,343.25,88073,-0.019474109835378887
2006-11-13,342.5,103624,-0.0021873869458004
2006-11-14,357.75,98320,0.04356276073428033
2006-11-15,358.25,77118,0.0013966482717210399
2006-11-16,351.5,62703,-0.019021355457561596
2006-11-17,355.25,62407,0.010612055726490386
2006-11-20,360.0,31441,0.013282264472945667
2006-11-21,361.25,24843,0.003466207976486329
2006-11-22,362.75,24843,0.004143652337655374
2006-11-23,362.75,14094,0.0
2006-11-24,369.25,31676,0.017760029647191984
2006-11-27,371.5,14893,0.006074942746324657
2006-11-28,368.75,20316,-0.007429956503784232
2006-11-29,370.25,14728,0.004059545493878519
2006-11-30,377.0,7473,0.01806673430010253
2006-12-01,374.0,8080,-0.007989390033478863
2006-12-04,362.75,5194,-0.03054190565023466
2006-12-05,366.25,5328,0.009602268566979748
2006-12-06,353.0,3597,-0.03684810339798025
2006-12-07,358.5,2924,0.01546060310637828
2006-12-08,354.25,2354,-0.011925781468885179
2006-12-11,355.5,2331,0.0035223706725056947
2006-12-12,359.0,2808,0.00979713924498326
2006-12-13,354.5,816,-0.012614042516096716
2006-12-14,358.75,42698,0.011917421101648767
2006-12-15,369.0,44609,0.028170876966696224
2006-12-18,365.75,55673,-0.008846604140293517
2006-12-19,373.0,44745,0.019628379743581875
2006-12-20,372.75,44129,-0.0006704659989676872
2006-12-21,377.75,29643,0.013324647508001093
2006-12-22,384.0,32368,0.016409951434877855
2006-12-26,388.0,29944,0.010362787035546658
2006-12-27,386.75,32477,-0.003226850170097927
2006-12-28,388.5,27251,0.004514680354526613
2006-12-29,390.25,91431,0.004494389587839267
2007-01-03,370.5,94238,-0.05193411465939985
2007-01-04,362.25,71276,-0.022518863535349862
2007-01-05,368.25,64095,0.016427474141947996
2007-01-08,363.5,109010,-0.012982758369165615
2007-01-09,354.5,101093,-0.02507095100139192
2007-01-10,360.25,112790,0.016089888907449366
2007-01-11,376.5,3478,0.04411981236031686
2007-01-12,396.5,146893,0.051757993834954365
2007-01-16,403.0,103560,0.016260520871780326
2007-01-17,408.0,101734,0.012330612457478725
2007-01-18,412.25,81188,0.010362787035546658
2007-01-19,406.75,76853,-0.013431215340561057
2007-01-22,404.25,85482,-0.006165247641930919
2007-01-23,409.0,76575,0.011681657585585611
2007-01-24,400.75,82213,-0.020377364553139463
2007-01-25,407.0,58266,0.015475393952932705
2007-01-26,405.5,71176,-0.0036923118871273796
2007-01-29,400.0,73303,-0.01365632644748564
2007-01-30,404.75,72004,0.011805045449762604
2007-01-31,404.0,76019,-0.0018547145965944695
2007-02-01,398.0,63365,-0.014962872676712377
2007-02-02,402.0,48860,0.010000083334583399
2007-02-05,402.0,62946,0.0
2007-02-06,396.5,102888,-0.013776047544118406
2007-02-07,392.25,92477,-0.01077664946176067
2007-02-08,399.75,100437,0.01893996010092169
2007-02-09,406.25,69079,0.016129381929883717
2007-02-12,404.75,69196,-0.0036991410862026986
2007-02-13,411.0,80090,0.015323621938489995
2007-02-14,408.25,78194,-0.006713482645660077
2007-02-15,407.5,64332,-0.001838799169657135
2007-02-16,417.0,76131,0.023045289117884137
2007-02-20,415.25,55388,-0.004205473305397168
2007-02-21,426.25,43649,0.026145280104322207
2007-02-22,434.5,36109,0.019169916107720123
2007-02-23,430.25,38281,-0.00982950961379791
2007-02-26,425.5,32802,-0.011101487078219964
2007-02-27,411.0,21962,-0.03467173351719422
2007-02-28,425.25,15509,0.03408401677973652
2007-03-01,417.25,13347,-0.018991668734026648
2007-03-02,411.0,6440,-0.015092348045709806
2007-03-05,417.25,4383,0.01509234804570986
2007-03-06,412.5,2668,-0.011449356767208771
2007-03-07,415.75,6179,0.007847912298301321
2007-03-08,412.0,3312,-0.009060768723510618
2007-03-09,408.25,2528,-0.00914361749895192
2007-03-12,399.75,2528,-0.0210403801365109
2007-03-13,397.0,955,-0.006903071026873246
2007-03-14,389.5,97638,-0.019072415376387496
2007-03-15,397.75,70682,0.02095980190709329
2007-03-16,399.5,104538,0.0043900979884331824
2007-03-19,398.0,77249,-0.0037617599218916845
2007-03-20,405.25,80994,0.01805215533134768
2007-03-21,409.75,75619,0.011043057008153537
2007-03-22,409.5,40090,-0.0006103143308149407
2007-03-23,403.25,61263,-0.015380186287805816
2007-03-26,391.0,82187,-0.030849157019952465
2007-03-27,392.5,59601,0.0038289772370972515
2007-03-28,388.5,74599,-0.01024336741476099
2007-03-29,394.5,68599,0.015325970478226772
2007-03-30,374.5,33619,-0.05202733732865479
2007-04-02,354.75,69692,-0.05417848691712209
2007-04-03,346.25,105031,-0.024252258538603796
2007-04-04,359.25,86821,0.03685746745758614
2007-04-05,366.0,63866,0.01861480844223201
2007-04-09,363.5,94542,-0.006854036427792145
2007-04-10,369.0,95110,0.015017347066953131
2007-04-11,360.75,73134,-0.022611446386546916
2007-04-12,358.75,122051,-0.005559430580149426
2007-04-13,369.0,74868,0.028170876966696224
2007-04-16,364.25,42803,-0.012956198965212959
2007-04-17,353.25,36971,-0.030664423510677368
2007-04-18,363.5,49367,0.028603275408937156
2007-04-19,371.25,39043,0.02109639314333536
2007-04-20,360.5,34509,-0.029383733391905607
2007-04-23,352.25,23700,-0.02315080594621416
2007-04-24,360.5,25180,0.023150805946214093
2007-04-25,371.25,32945,0.029383733391905593
2007-04-26,364.75,22618,-0.01766350271401431
2007-04-27,364.25,24996,-0.0013717423275807702
2007-04-30,358.0,17422,-0.01730745867461395
2007-05-01,367.5,12195,0.026190332252191074
2007-05-02,372.0,8228,0.012170535620255114
2007-05-03,379.75,7391,0.02061928720273561
2007-05-04,381.25,7263,0.003942186445739125
2007-05-07,369.5,4001,-0.03130458753336493
2007-05-08,353.75,5118,-0.043560291430809056
2007-05-09,357.25,4642,0.009845367852529301
2007-05-10,345.75,2358,-0.03271984626510919
2007-05-11,361.0,2921,0.04316198778801336
2007-05-14,358.0,55739,-0.008344971932180647
2007-05-15,371.5,72271,0.037015877757113444
2007-05-16,376.0,87194,0.012040279232080751
2007-05-17,373.0,87046,-0.008010723746078972
2007-05-18,371.25,58452,-0.004702729526906114
2007-05-21,381.0,61268,0.025923685009791538
2007-05-22,369.5,78761,-0.030648634738444522
2007-05-23,368.5,59358,-0.0027100287588651298
