date,corn_Close,corn_Volume,corn_log_return,soybean_Close,soybean_Volume,soybean_log_return,temperature_2m_mean_loc1.0,temperature_2m_mean_loc2.0,temperature_2m_mean_loc3.0,precipitation_sum_loc1.0,precipitation_sum_loc2.0,precipitation_sum_loc3.0,dew_point_2m_mean_loc1.0,dew_point_2m_mean_loc2.0,dew_point_2m_mean_loc3.0,cloud_cover_mean_loc1.0,cloud_cover_mean_loc2.0,cloud_cover_mean_loc3.0,cloud_cover_max_loc1.0,cloud_cover_max_loc2.0,cloud_cover_max_loc3.0,dew_point_2m_max_loc1.0,dew_point_2m_max_loc2.0,dew_point_2m_max_loc3.0,dew_point_2m_min_loc1.0,dew_point_2m_min_loc2.0,dew_point_2m_min_loc3.0,cloud_cover_min_loc1.0,cloud_cover_min_loc2.0,cloud_cover_min_loc3.0,apparent_temperature_mean_loc1.0,apparent_temperature_mean_loc2.0,apparent_temperature_mean_loc3.0,et0_fao_evapotranspiration_sum_loc1.0,et0_fao_evapotranspiration_sum_loc2.0,et0_fao_evapotranspiration_sum_loc3.0,relative_humidity_2m_mean_loc1.0,relative_humidity_2m_mean_loc2.0,relative_humidity_2m_mean_loc3.0,relative_humidity_2m_min_loc1.0,relative_humidity_2m_min_loc2.0,relative_humidity_2m_min_loc3.0,relative_humidity_2m_max_loc1.0,relative_humidity_2m_max_loc2.0,relative_humidity_2m_max_loc3.0,snowfall_water_equivalent_sum_loc1.0,snowfall_water_equivalent_sum_loc2.0,snowfall_water_equivalent_sum_loc3.0,pressure_msl_mean_loc1.0,pressure_msl_mean_loc2.0,pressure_msl_mean_loc3.0,pressure_msl_max_loc1.0,pressure_msl_max_loc2.0,pressure_msl_max_loc3.0,pressure_msl_min_loc1.0,pressure_msl_min_loc2.0,pressure_msl_min_loc3.0,surface_pressure_mean_loc1.0,surface_pressure_mean_loc2.0,surface_pressure_mean_loc3.0,surface_pressure_min_loc1.0,surface_pressure_min_loc2.0,surface_pressure_min_loc3.0,winddirection_10m_dominant_loc1.0,winddirection_10m_dominant_loc2.0,winddirection_10m_dominant_loc3.0,surface_pressure_max_loc1.0,surface_pressure_max_loc2.0,surface_pressure_max_loc3.0,wind_speed_10m_max_loc1.0,wind_speed_10m_max_loc2.0,wind_speed_10m_max_loc3.0,wind_gusts_10m_max_loc1.0,wind_gusts_10m_max_loc2.0,wind_gusts_10m_max_loc3.0,wind_speed_10m_mean_loc1.0,wind_speed_10m_mean_loc2.0,wind_speed_10m_mean_loc3.0,wind_gusts_10m_mean_loc1.0,wind_gusts_10m_mean_loc2.0,wind_gusts_10m_mean_loc3.0,wind_gusts_10m_min_loc1.0,wind_gusts_10m_min_loc2.0,wind_gusts_10m_min_loc3.0,wind_speed_10m_min_loc1.0,wind_speed_10m_min_loc2.0,wind_speed_10m_min_loc3.0,wet_bulb_temperature_2m_mean_loc1.0,wet_bulb_temperature_2m_mean_loc2.0,wet_bulb_temperature_2m_mean_loc3.0,wet_bulb_temperature_2m_max_loc1.0,wet_bulb_temperature_2m_max_loc2.0,wet_bulb_temperature_2m_max_loc3.0,vapour_pressure_deficit_max_loc1.0,vapour_pressure_deficit_max_loc2.0,vapour_pressure_deficit_max_loc3.0,soil_moisture_0_to_7cm_mean_loc1.0,soil_moisture_0_to_7cm_mean_loc2.0,soil_moisture_0_to_7cm_mean_loc3.0,soil_moisture_0_to_100cm_mean_loc1.0,soil_moisture_0_to_100cm_mean_loc2.0,soil_moisture_0_to_100cm_mean_loc3.0,wet_bulb_temperature_2m_min_loc1.0,wet_bulb_temperature_2m_min_loc2.0,wet_bulb_temperature_2m_min_loc3.0,soil_moisture_7_to_28cm_mean_loc1.0,soil_moisture_7_to_28cm_mean_loc2.0,soil_moisture_7_to_28cm_mean_loc3.0,soil_moisture_28_to_100cm_mean_loc1.0,soil_moisture_28_to_100cm_mean_loc2.0,soil_moisture_28_to_100cm_mean_loc3.0,soil_temperature_0_to_100cm_mean_loc1.0,soil_temperature_0_to_100cm_mean_loc2.0,soil_temperature_0_to_100cm_mean_loc3.0,soil_temperature_0_to_7cm_mean_loc1.0,soil_temperature_0_to_7cm_mean_loc2.0,soil_temperature_0_to_7cm_mean_loc3.0,soil_temperature_28_to_100cm_mean_loc1.0,soil_temperature_28_to_100cm_mean_loc2.0,soil_temperature_28_to_100cm_mean_loc3.0,soil_temperature_7_to_28cm_mean_loc1.0,soil_temperature_7_to_28cm_mean_loc2.0,soil_temperature_7_to_28cm_mean_loc3.0,beta,alpha,ecm_spread,gamma,half_life,ecm_spread_lag1,ecm_spread_lag2,ecm_spread_lag5,corn_return_lag1,soy_return_lag1,spread_change,spread_change_lag1,spread_return,bin,ret
2012-07-24,790.0,83135.0,-0.0299274205414731,1649.25,33431,-0.0294248694976583,15.661512585880555,17.350648937638887,10.702978770005554,1.9317222107555556,0.7630833385555555,3.1013889094388887,7.533690952358333,8.697134003166667,7.164588877416667,48.775833361222226,36.046168842838895,69.13211779172222,87.59444444444445,72.0036111111111,94.63972222222222,10.776222237652776,10.932847235027777,9.256208141722222,4.22699997662,6.481305577719444,4.985138809223612,10.81388888888889,6.081666666666666,29.801944444444448,13.539476237231112,16.534974178305553,8.079770152722222,5.718014,6.079191,5.019411,58.84346,58.551746,67.23899,53.446285,31.174858,45.882435,70.94242,88.31069,91.89231,0.0,0.0,0.0,1013.72504,1014.22504,1018.1125,1015.9,1015.6,1020.8,1012.5,1012.6,1015.9,973.2807835333333,1003.2952680722223,1013.3625649638889,970.6756224055555,1001.4412420416667,1010.0493662194443,281.4236,213.06084,155.1259,975.9137426944445,1005.0625496138889,1017.0558917722223,21.116016631666664,13.917323593055556,19.989167593666664,40.68,33.12,17.64,14.525147417805556,7.0051339250555555,14.1981862195,29.519999,18.359999,12.15,14.4,6.12,4.68,7.624271343936111,1.8895499718222222,8.380279449722222,11.081335670939444,12.378992484972223,8.554563141527778,14.139894359727778,15.152272382472225,10.846115979861112,2.073966,2.8797388,1.8183192,0.29694263531666665,0.1334729721661111,0.36383579260555554,0.30167313569722226,0.18429677472777778,0.36216599015555556,7.233004807832222,9.221071841795833,5.865034132627778,0.296534216725,0.19309106430555556,0.36375474231944444,0.3036318826888889,0.18667297085,0.3615402607888889,13.623535911305556,19.09996013888889,10.244253395027778,16.234275686223608,20.728807960833333,11.379785166397221,12.861816970833333,18.6614775,9.936413883555556,15.364896497197224,20.060380967916668,10.921189777222223,0.43721132073174185,3.3317733915090786,0.10136489771717372,-0.0027386247728195335,253.10045663770143,0.12165445391259322,0.12439313519220496,0.10481652841855071,-0.0128167759971132,-0.0341468360841813,-0.0202895561954195,-0.0027386812796117432,-0.0005025510438147994,-1.0,-0.03113956476977542
2012-07-25,794.5,76018.0,0.0056800405157035,1694.25,41310,0.0269195259132421,15.886880652633332,17.466926710694445,10.82545156863611,1.9189722114472223,0.7482777829166666,3.1386944660833334,7.706690959391667,8.80169245375,7.280893849055556,48.47653937766666,35.77517347474555,69.14895806752777,87.40777777777778,71.75527777777778,94.62944444444445,10.930902799180554,11.018805567805554,9.369402583472224,4.420319420297222,6.598222244102778,5.106402694133334,10.652222222222223,6.045277777777779,29.738055555555555,13.819786632535001,16.678545509916667,8.228292560222222,6.335798,5.9514856,5.017293,61.48268,55.90242,67.69093,43.363567,30.062376,45.49526,84.185,77.202866,94.37838,0.0,0.0,0.0,1011.23334,1014.51666,1016.7666,1014.6,1016.2,1019.3,1006.6,1012.7,1016.0,973.2712432666666,1003.2270226916667,1013.2549952083333,970.6912900444444,1001.3842081277777,1009.9493708583334,153.22041,214.88513,87.38266,975.875768925,1004.9814530166666,1016.9418179194444,21.03163975513889,13.907118938611111,20.026563311083333,34.92,34.92,19.8,14.460640836972223,7.0100732138333335,14.222813332277777,26.850002,18.164999,12.794999,15.84,6.12,7.2,7.579978164377778,1.8956061300527776,8.389345132966668,11.263792610843334,12.474559909055555,8.669928083472223,14.30270855356111,15.238027716722222,10.953433671583333,3.089031,2.8108573,1.9766146,0.29467664005833333,0.13241122442722222,0.3641614984277778,0.29958122828055556,0.18405010688888887,0.3626439568138889,7.434483513670555,9.330137584558335,5.985838202744445,0.29415621899166666,0.192499339675,0.3641632376638889,0.30164034325555555,0.18660618839166665,0.3620532929916667,13.828673430388887,19.224875933194443,10.350035916777777,16.478803476197225,20.893853648055554,11.508384701041667,13.054681004888888,18.77473212138889,10.034987375027779,15.598984472922222,20.211901201805556,11.044083288999998,0.44565714549725494,3.271369784908881,0.09288435470252487,-0.003012299289392265,230.10568139787617,0.10136489771717372,0.12165445391259322,0.11189114269851563,-0.0299274205414731,-0.0294248694976583,-0.008480543014648845,-0.0202895561954195,-0.0212394853975386,-1.0,-0.022659021755126574
2012-07-26,781.25,67835.0,-0.0168177849261594,1655.75,40717,-0.0229860866511335,16.11120821119167,17.58460957597222,10.945626335266667,1.902666656583333,0.7334166717222222,3.1660555766166665,7.876744786266666,8.90121097377778,7.39331340375,48.167812525222224,35.46531236609667,69.14564788166666,87.22111111111113,71.48277777777777,94.61444444444443,11.08169447123611,11.101152789472224,9.478291470305555,4.6111805309188885,6.709111132708333,5.223694356543055,10.482222222222223,5.9877777777777785,29.664166666666667,14.098217912480555,16.822751126527777,8.374276345222222,6.649709,5.935997,4.6833572,57.519745,54.946293,73.85059,46.57744,28.228268,55.756737,80.37071,79.72675,89.60915,0.0,0.0,0.0,1006.7834,1014.0501,1018.0584,1008.6,1015.9,1019.5,1005.8,1012.3,1016.0,973.2631031777778,1003.1598017944444,1013.1543251194445,970.7086037083334,1001.3280348694444,1009.8572342916667,253.25005,216.5126,73.75772,975.8390055722223,1004.9018499583333,1016.8326046222222,20.948491514444445,13.896555428055557,20.055927079333333,58.679996,32.399998,28.8,14.397636025305555,7.015006184833334,14.245847514500001,41.19,18.044998,21.225,22.319998,6.8399997,12.24,7.537201864652777,1.9011337623666666,8.398999074655556,11.444024715330556,12.568758811194444,8.782281236527778,14.462717235561112,15.32311739625,11.057462791444445,2.598495,2.9013753,1.3395325,0.2923509688777778,0.13133195353555555,0.36443620890277784,0.2974777029777778,0.1837951447361111,0.36310394237222215,7.634297162508888,9.436797665404168,6.1035539856388885,0.2917515198444444,0.1918834830888889,0.3645321149194445,0.29964625756388885,0.18653662815277774,0.36255786453055555,14.03535597975,19.350717353611113,10.45620689927778,16.72298867405972,21.05956079222222,11.635661897077778,13.249528258111111,18.889067758055557,10.13439825038889,15.833744324647224,20.363902335555558,11.16639636186111,0.4537874268155892,3.2131539568820187,0.08426459035681955,-0.004291281949048219,161.5245021860382,0.09288435470252487,0.10136489771717372,0.11315766036466135,0.0056800405157035,0.0269195259132421,-0.008619764345705327,-0.008480543014648845,0.006168301724974099,1.0,0.025321316899560742
2012-07-27,798.5,61017.0,0.0218397666044559,1684.25,37101,0.0170662824756803,16.33039109552778,17.704455058194448,11.065503648424999,1.8881944351638889,0.718388893861111,3.191333353566667,8.041301507169445,8.996610858972222,7.5054227733611105,47.83450233888889,35.13093736911445,69.13597195802777,87.00861111111112,71.19638888888888,94.59944444444446,11.227708365236111,11.181652788944444,9.586722023805557,4.794902752651666,6.814638910202778,5.340708240902777,10.308888888888891,5.894444444444445,29.582222222222224,14.370777229898332,16.96842037313889,8.520736773916667,5.5760994,6.0329003,3.1268775,69.2893,51.49823,77.969246,31.611906,28.29635,60.350235,91.20924,73.65583,96.81131,0.0,0.0,0.0,1010.7458,1014.3333,1012.39154,1013.7,1015.7,1015.5,1008.7,1012.6,1010.1,973.2556532944444,1003.0931982861111,1013.0556603083334,970.7266600805556,1001.2724312027777,1009.7680148083333,262.44867,213.6523,1.5194077,975.8033276083333,1004.8230473555556,1016.7257517861111,20.860460523194444,13.886111313888888,20.080561771472222,46.079998,32.039997,32.399998,14.33032201225,7.020084611555555,14.264542910444444,24.39,17.535002,16.755,10.440001,6.4799995,7.5599995,7.490092566144444,1.906244842172222,8.405142900233333,11.61913468104,12.662192874027776,8.894285443416667,14.617800002144444,15.408095600222223,11.160959460222223,3.0989692,2.8819525,1.1825316,0.28998471904166667,0.1302304141161111,0.36467081521944444,0.2953617312833333,0.1835316265638889,0.36354482755833334,7.828752092458333,9.54128134936111,6.221284082991667,0.2893123878277778,0.1912438302361111,0.3648662236611111,0.2976488733,0.18646429013333332,0.36304994759722226,14.242804480583334,19.477682622916667,10.5626460705,16.96424273795,21.226815967916664,11.762546151530556,13.446052596444444,19.004489040555555,10.23434268908333,16.06737859976111,20.517016894583332,11.288288138777778,0.4602343799770402,3.166977066626285,0.09664188012413266,-0.004102567640272006,168.95447956928473,0.08426459035681955,0.09288435470252487,0.12439313519220496,-0.0168177849261594,-0.0229860866511335,0.012377289767313115,-0.008619764345705327,0.004773484128775599,-1.0,-0.026416547176734362
2012-07-30,820.0,65043.0,0.0265693726032317,1725.75,25537,0.0243413777428157,16.54359481343889,17.82617091125,11.184292999916666,1.8737222137444445,0.703361116,3.2110555755166668,8.199851861405556,9.09043088263889,7.615110268166666,47.52730326477777,34.79885403935444,69.10477983105555,86.82861111111112,70.91000000000001,94.58444444444444,11.367694481708334,11.26197223286111,9.694055354916665,4.9728610854955555,6.917500021030556,5.454305458429166,10.135833333333334,5.811111111111112,29.45055555555556,14.636391675093888,17.115638131138887,8.665532377083334,5.989343,5.7590604,3.5289736,53.80276,55.907215,66.79864,34.647438,34.895527,51.201538,77.83783,79.725914,86.465675,0.0,0.0,0.0,1015.0376,1013.5625,1015.1418,1016.6,1014.7,1016.5,1013.3,1012.2,1014.0,973.249485925,1003.0251141555557,1012.965850375,970.7458572722222,1001.2154272166666,1009.687877311111,158.86568,203.56378,249.56288,975.7685986777777,1004.742969363889,1016.627174825,20.7643726175,13.875377985,20.107578704999998,23.4,29.16,43.56,14.258742578166668,7.025660275944444,14.284644894722222,16.005001,16.349998,30.689999,10.440001,5.04,18.0,7.441375826663888,1.9123893070055555,8.411787436894445,11.788452934999443,12.755778800472223,9.004531943361112,14.766525554644444,15.49351249947222,11.263288233611112,2.798865,2.7418163,0.98254013,0.287593758575,0.1291089209911111,0.3648645997805556,0.2932349058416666,0.18325963108888887,0.36396122881944437,8.017921614630001,9.645238052206945,6.336122698566666,0.28684155444166665,0.19058093665833334,0.36515750831111116,0.29564806309999997,0.18638889656388888,0.36352448429722223,14.45018639561111,19.605851191944442,10.669174477833334,17.20143546045139,21.395310726666665,11.888666516677777,13.643675314638891,19.12103706027778,10.334685855833333,16.29828370879167,20.671585158055557,11.409492417083332,0.46840448075508095,3.108504505029595,0.10958590725638029,-0.0035869685151592727,193.2403860336553,0.09664188012413266,0.08426459035681955,0.12165445391259322,0.0218397666044559,0.0170662824756803,0.012944027132247626,0.012377289767313115,0.002227994860416003,-1.0,-0.03936057430898199
2012-07-31,806.5,76761.0,-0.0166004426930352,1721.0,15532,-0.0027562213720455,16.752445522377776,17.949986878194444,11.302842189361112,1.8490277706583333,0.688333338138889,3.2311111308000005,8.35139932286389,9.182333082727778,7.7245182495,47.214282434,34.45099524792777,69.07166640852778,86.64666666666666,70.62277777777777,94.56944444444444,11.501569487069444,11.340958343444445,9.801944241361111,5.143874973756112,7.018125020775,5.566263786788889,9.974166666666667,5.727777777777777,29.309166666666666,14.896024428789445,17.26461766969444,8.81002276775,5.4574704,5.815411,1.964369,56.98051,58.004246,82.21537,39.040432,36.52628,65.2155,79.24136,79.16153,95.24718,0.0,0.0,0.0,1012.7083,1014.94586,1014.4834,1014.8,1016.5,1016.6,1011.1,1013.6,1013.7,973.2456885361111,1002.956717675,1012.8876220916667,970.7682015138888,1001.1576560777777,1009.6192378305556,279.37457,210.85233,202.35394,975.7360545055556,1004.6629816138889,1016.5403458583332,20.667495835416666,13.86310248111111,20.135588417694446,32.399998,29.88,41.760002,14.186966856722222,7.030805528277778,14.306476948999999,19.560001,15.330001,26.894997,9.72,5.04,13.32,7.393612970822222,1.9185471133333332,8.419053834666666,11.95208936907,12.849523251916667,9.114532820611112,14.909266108172222,15.579283224277779,11.365986941777779,2.7322726,2.5626044,0.7860862,0.28516000872222225,0.1279726940675,0.36502433346666663,0.29109554071388893,0.18297976917222222,0.36435281875277775,8.201334977079444,9.749691847108332,6.449486104141666,0.2843375729222222,0.18989597131388888,0.3654120337944444,0.2936436649361111,0.18631044744444444,0.3639785927833333,14.657251123277778,19.73527468069444,10.775800403916667,17.435421585080558,21.565356411249997,12.014161882194445,13.84192187486111,19.23876505375,10.435361776055554,16.526608378461113,20.82756661652778,11.530228523611111,0.47872123139356926,3.034728150492966,0.09118623601411846,-0.0031125865338763057,222.69169805111383,0.10958590725638029,0.09664188012413266,0.10136489771717372,0.0265693726032317,0.0243413777428157,-0.018399671242261828,0.012944027132247626,-0.013844221320989699,1.0,0.022207239996995032
2012-08-01,800.5,84270.0,-0.0074673651284941,1682.25,11074,-0.022773334143112,16.95581764151111,18.074445206527777,11.420892536583333,1.8235555497388887,0.6733055602777777,3.2476389083055555,8.495785324877778,9.272890954427778,7.833686068472222,46.86907410211111,34.099837845584446,69.03636548377777,86.44027777777778,70.31194444444444,94.55444444444444,11.629013936875,11.418041676277777,9.908888683916667,5.307958306183333,7.118444464963889,5.678930448426389,9.777777777777779,5.644444444444445,29.181388888888886,15.148552449151667,17.413987666027776,8.954511085611111,6.1520543,5.6891418,2.586904,57.631226,60.838257,84.53252,34.833004,39.34845,69.462105,85.455986,88.023155,96.46236,0.0,0.0,0.0,1012.6416,1015.5876,1009.375,1013.7,1017.1,1013.5,1011.4,1013.5,1006.8,973.2459335638889,1002.8909812416666,1012.8151208638889,970.7951194499999,1001.1026118222222,1009.5573198388888,358.42688,223.03151,182.69421,975.7073807111111,1004.5856692916666,1016.4591278722222,20.566727876111113,13.849883046388891,20.160099680944445,27.359999,29.88,42.48,14.11484405861111,7.0359700785,14.326395204805555,19.244997,16.079998,29.039999,9.72,3.96,16.919998,7.348379820813888,1.9247456837388888,8.4259723393,12.109558308418332,12.943139338916668,9.22416952436111,15.045232772116666,15.664788361583332,11.4675881975,2.7767792,2.610921,0.75928473,0.2826829834444445,0.12683122408777778,0.3651525972583333,0.28894014108055555,0.18269372115833335,0.36472238288055553,8.37891786952889,9.854143535898611,6.563440707661112,0.2817876539138889,0.18919377219999997,0.36563815650555553,0.29163460244444445,0.18622894277500002,0.36441345348333337,14.863343148333335,19.865569240277775,10.882801469527777,17.665673913502776,21.73549873805555,12.139565234277777,14.039988457972223,19.35754628861111,10.536524966833333,16.752162793880554,20.98405270388889,11.651111042472222,0.48676143166766217,2.9771504442114427,0.09247695292262126,-0.0040803888760923505,169.87282379412542,0.09118623601411846,0.10958590725638029,0.09288435470252487,-0.0166004426930352,-0.0027562213720455,0.001290716908502798,-0.018399671242261828,0.0153059690146179,1.0,0.020916523088492234
2012-08-02,794.0,68543.0,-0.0081530711896335,1653.0,4130,-0.0175403642474032,17.156536403894446,18.197108395694446,11.536291263416667,1.7962777732638886,0.6582777824166667,3.2633055747000004,8.636171904752779,9.365661789544443,7.940103308277778,46.50357642077778,33.75465266518556,68.99310159569444,86.23388888888888,70.01083333333334,94.53944444444443,11.751472275319445,11.496041675777777,10.013999793138888,5.468805527332778,7.2228611313833335,5.7881943320083336,9.552222222222222,5.561388888888889,29.05472222222222,15.39788538951389,17.56207217125,9.095912605277778,6.2895722,5.841706,3.4165974,53.381344,58.864273,80.54582,29.67835,36.25731,64.80704,89.45216,83.30041,95.87388,0.0,0.0,0.0,1011.76245,1013.49585,1010.49164,1013.3,1015.5,1012.5,1009.7,1011.1,1008.0,973.2480378833333,1002.8280765666666,1012.752118486111,970.8233408111112,1001.05026695,1009.5047038194444,123.65197,205.2739,216.799,975.6819239444445,1004.5116525444445,1016.386824775,20.463359677638888,13.835299258888888,20.186351704194443,18.359999,29.88,53.28,14.0414541845,7.041009085916667,14.346911346166667,14.6849985,16.56,36.18,9.72,5.3999996,21.96,7.303095225222222,1.9313685182277778,8.4332496831,12.263628564322223,13.037006028694444,9.331156615194443,15.1773087241,15.75105682375,11.566823554638889,3.4803066,2.791612,0.751986,0.28014387483333336,0.12568608511916665,0.3652415670694445,0.2867669463138889,0.1824020000138889,0.36506736385,8.553670869200555,9.959391243966667,6.674781135069444,0.2791915080861111,0.18847582076666666,0.36582805231944443,0.28962034318333335,0.18614450985833333,0.3648285572083333,15.068383088166666,19.99650105097222,10.989906093333333,17.893308185627777,21.904418263194444,12.26366997525,14.237606546083335,19.477320001250003,10.638128551583332,16.975117670225,21.140578142916663,11.771409649027778,0.4934430059005437,2.9291900453763207,0.09130946915563909,-0.0038504993762783594,180.01487932453477,0.09247695292262126,0.09118623601411846,0.08426459035681955,-0.0074673651284941,-0.022773334143112,-0.0011674837669821692,0.001290716908502798,0.009387293057769702,1.0,0.022084006855474403
2012-08-03,810.0,61332.0,0.0199507864193486,1656.25,1920,0.0019641919135081,17.356434564222223,18.316484547916666,11.649886169416666,1.7687499967888887,0.6432777823333333,3.276694463316667,8.773541702016667,9.459227184383334,8.044444738138889,46.14568290500001,33.43363415073111,68.9311455753889,86.0275,69.73527777777777,94.52416666666666,11.872444502375,11.573819453055556,10.11758312513889,5.626513859176667,7.329555575497222,5.894985993979167,9.326666666666666,5.479166666666667,28.894722222222224,15.646741402098334,17.706774808888888,9.235015512583333,6.2021413,4.8881035,2.994954,48.864918,62.509888,80.8274,30.205336,45.355663,57.84335,69.41589,81.26728,95.18886,0.0,0.0,0.0,1012.44574,1011.53754,1012.54987,1013.7,1013.2,1013.4,1011.4,1009.4,1011.6,973.2531846361112,1002.7662786305556,1012.6953598583333,970.8532420888889,1000.9988549388889,1009.4577543416667,152.93146,199.57623,204.912,975.6600738555555,1004.4390854722222,1016.3218800111111,20.35564536861111,13.822431663055555,20.21169092272222,34.2,27.72,48.96,13.965388017611112,7.047039919083333,14.367848281694444,22.44,16.529999,33.299995,10.08,7.2,19.8,7.257009688991666,1.939102458838889,8.443997743066667,12.416131629503889,13.12985223561111,9.436182350833333,15.308256264583333,15.835187283972223,11.664533041638888,3.5523026,2.047995,0.9351878,0.27755382870833334,0.12454324938666668,0.3652956179444445,0.2845755317694445,0.1821054067888889,0.3653877476888889,8.726788447316666,10.0651516983125,6.783975729922222,0.2765493900444444,0.1877434249,0.3659828555194444,0.28759913950277777,0.1860572991583333,0.36522312849444444,15.272538832555556,20.127503379166665,11.096825590027777,18.119750327391667,22.070049016666665,12.386190804361112,14.43455218175,19.597939781111112,10.739954937416666,17.19656502213889,21.295634831388888,11.890590778916668,0.4995818511031132,2.8851400398455795,0.10883801274282234,-0.003420573223965352,202.64064973191944,0.09130946915563909,0.09247695292262126,0.09664188012413266,-0.0081530711896335,-0.0175403642474032,0.017528543587183254,-0.0011674837669821692,0.0179865945058405,-1.0,-0.03861267979542404
2012-08-06,803.0,58540.0,-0.0086795337197227,1607.5,1512,-0.0298758336227579,17.55567763336111,18.435847390972224,11.76126116697222,1.7419999981472223,0.6282777822500001,3.2836111297111112,8.91178360661389,9.55139500963889,8.14521209425,45.80895837125,33.111029988026665,68.85468723841667,85.81388888888888,69.44944444444444,94.50861111111111,11.994541729263888,11.650791674777777,10.217485901916668,5.784138857548333,7.434194464072222,5.998291545394445,9.124166666666666,5.396944444444444,28.708333333333332,15.895653485127223,17.851356510833334,9.371780247944445,5.5729494,6.7768073,3.0772624,58.042545,50.233807,80.21044,33.541668,25.151005,59.995422,83.06735,79.74763,96.13445,0.0,0.0,0.0,1019.4709,1013.53754,1009.27496,1021.6,1015.1,1014.8,1016.6,1011.9,1006.0,973.2595947055555,1002.7058385111111,1012.6426241083333,970.8844672805556,1000.9480779222223,1009.4149974722222,18.292862,214.17113,247.49258,975.6401823972222,1004.3687126527777,1016.2610450361111,20.243294325555556,13.809214762222222,20.23161102541667,18.0,31.319998,42.839996,13.886917364777778,7.05152179775,14.38320863875,15.165,16.56,27.0,11.5199995,6.12,11.879999,7.209709250233333,1.9455038984777777,8.448832513922222,12.568577397713334,13.221947412083333,9.538214615277777,15.438634369305555,15.91883490336111,11.759340581277776,2.3719044,4.612114,0.92295396,0.2749455996638889,0.12340367752916667,0.36532425222777776,0.2823688155722222,0.1818042687777778,0.3656820735833333,8.90044338254389,10.169705128908333,6.890077087580555,0.2738658252305556,0.18699782301111112,0.3661020452555555,0.2855705399694444,0.18596731067500002,0.36559436646666665,15.475904206361111,20.258608432083335,11.203380081111112,18.34504779393333,22.23456344847222,12.50700966463889,14.630872238611111,19.719193241805556,10.841847294416668,17.416775105433334,21.44938017763889,12.008374918694445,0.5074047800499092,2.829078199094602,0.11339347601111349,-0.002303993497710396,300.8459794911589,0.10883801274282234,0.09130946915563909,0.10958590725638029,0.0199507864193486,0.0019641919135081,0.004555463268291149,0.017528543587183254,0.021196299903035197,-1.0,-0.04316814306371519
2012-08-07,796.0,82504.0,-0.0087555281023786,1605.25,2064,-0.0014006694376167,17.754056696805556,18.55587689902778,11.872279105083331,1.7157222217277777,0.6135555599444444,3.2907500183277776,9.051387200811112,9.643101029033335,8.246493339472222,45.4846180975,32.79511564032222,68.78508075477778,85.57916666666667,69.18416666666667,94.49277777777777,12.117611178680557,11.728208340944443,10.315944233972223,5.942986078142222,7.537472241536111,6.1037220965319445,8.923055555555555,5.314166666666666,28.5275,16.143848054156113,17.996372816944447,9.508613894472223,5.8669457,6.382775,2.673542,56.724636,47.919353,77.77992,32.792408,26.577394,58.948235,83.45306,72.73914,89.59688,0.0,0.0,0.0,1015.5459,1011.94995,1019.61255,1017.0,1013.3,1021.9,1013.5,1010.4,1015.2,973.2646758027779,1002.6453487638888,1012.5900190361112,970.9153179277778,1000.8968702833334,1009.3751006444444,24.775013,206.33305,241.62872,975.6188342916668,1004.2980581055556,1016.1958779083333,20.1324932175,13.798634709444444,20.25186058561111,25.199999,32.039997,43.56,13.809542721833333,7.056371168777778,14.396730382194445,14.894999,16.875,29.579998,4.32,7.5599995,19.08,7.163312931197223,1.952262471611111,8.452027729222221,12.721081057267222,13.313958958555556,9.640296703611112,15.568539128055557,16.00236183941667,11.853221124916667,2.8294191,4.280468,0.896603,0.27232480118611113,0.12226992741444445,0.3653338702833333,0.2801482205222222,0.18149891818055555,0.36595036382222224,9.075235258132222,10.274337296698612,6.997451271238888,0.27114611454722226,0.186239744275,0.36619268171388886,0.28353442883611113,0.18587454440833334,0.3659396206722222,15.678542925833334,20.389918385833333,11.309589954416667,18.569049543619442,22.398380541666665,12.626746927694445,14.826629217472222,19.840959432499996,10.943684674861112,17.635887388833336,21.602575755555556,12.125067043083332,0.5144530900954292,2.7785931740227348,0.10380985771527129,-0.0014311302664199227,484.3354912015828,0.11339347601111349,0.10883801274282234,0.09118623601411846,-0.0086795337197227,-0.0298758336227579,-0.0095836182958422,0.004555463268291149,-0.007354858664761901,-1.0,-0.03358452476787299
