,corn_Close,corn_Volume,corn_log_return,soybean_Close,soybean_Volume,soybean_log_return,temperature_2m_mean_loc1.0,temperature_2m_mean_loc2.0,temperature_2m_mean_loc3.0,precipitation_sum_loc1.0,precipitation_sum_loc2.0,precipitation_sum_loc3.0,dew_point_2m_mean_loc1.0,dew_point_2m_mean_loc2.0,dew_point_2m_mean_loc3.0,cloud_cover_mean_loc1.0,cloud_cover_mean_loc2.0,cloud_cover_mean_loc3.0,cloud_cover_max_loc1.0,cloud_cover_max_loc2.0,cloud_cover_max_loc3.0,dew_point_2m_max_loc1.0,dew_point_2m_max_loc2.0,dew_point_2m_max_loc3.0,dew_point_2m_min_loc1.0,dew_point_2m_min_loc2.0,dew_point_2m_min_loc3.0,cloud_cover_min_loc1.0,cloud_cover_min_loc2.0,cloud_cover_min_loc3.0,apparent_temperature_mean_loc1.0,apparent_temperature_mean_loc2.0,apparent_temperature_mean_loc3.0,et0_fao_evapotranspiration_sum_loc1.0,et0_fao_evapotranspiration_sum_loc2.0,et0_fao_evapotranspiration_sum_loc3.0,relative_humidity_2m_mean_loc1.0,relative_humidity_2m_mean_loc2.0,relative_humidity_2m_mean_loc3.0,relative_humidity_2m_min_loc1.0,relative_humidity_2m_min_loc2.0,relative_humidity_2m_min_loc3.0,relative_humidity_2m_max_loc1.0,relative_humidity_2m_max_loc2.0,relative_humidity_2m_max_loc3.0,snowfall_water_equivalent_sum_loc1.0,snowfall_water_equivalent_sum_loc2.0,snowfall_water_equivalent_sum_loc3.0,pressure_msl_mean_loc1.0,pressure_msl_mean_loc2.0,pressure_msl_mean_loc3.0,pressure_msl_max_loc1.0,pressure_msl_max_loc2.0,pressure_msl_max_loc3.0,pressure_msl_min_loc1.0,pressure_msl_min_loc2.0,pressure_msl_min_loc3.0,surface_pressure_mean_loc1.0,surface_pressure_mean_loc2.0,surface_pressure_mean_loc3.0,surface_pressure_min_loc1.0,surface_pressure_min_loc2.0,surface_pressure_min_loc3.0,winddirection_10m_dominant_loc1.0,winddirection_10m_dominant_loc2.0,winddirection_10m_dominant_loc3.0,surface_pressure_max_loc1.0,surface_pressure_max_loc2.0,surface_pressure_max_loc3.0,wind_speed_10m_max_loc1.0,wind_speed_10m_max_loc2.0,wind_speed_10m_max_loc3.0,wind_gusts_10m_max_loc1.0,wind_gusts_10m_max_loc2.0,wind_gusts_10m_max_loc3.0,wind_speed_10m_mean_loc1.0,wind_speed_10m_mean_loc2.0,wind_speed_10m_mean_loc3.0,wind_gusts_10m_mean_loc1.0,wind_gusts_10m_mean_loc2.0,wind_gusts_10m_mean_loc3.0,wind_gusts_10m_min_loc1.0,wind_gusts_10m_min_loc2.0,wind_gusts_10m_min_loc3.0,wind_speed_10m_min_loc1.0,wind_speed_10m_min_loc2.0,wind_speed_10m_min_loc3.0,wet_bulb_temperature_2m_mean_loc1.0,wet_bulb_temperature_2m_mean_loc2.0,wet_bulb_temperature_2m_mean_loc3.0,wet_bulb_temperature_2m_max_loc1.0,wet_bulb_temperature_2m_max_loc2.0,wet_bulb_temperature_2m_max_loc3.0,vapour_pressure_deficit_max_loc1.0,vapour_pressure_deficit_max_loc2.0,vapour_pressure_deficit_max_loc3.0,soil_moisture_0_to_7cm_mean_loc1.0,soil_moisture_0_to_7cm_mean_loc2.0,soil_moisture_0_to_7cm_mean_loc3.0,soil_moisture_0_to_100cm_mean_loc1.0,soil_moisture_0_to_100cm_mean_loc2.0,soil_moisture_0_to_100cm_mean_loc3.0,wet_bulb_temperature_2m_min_loc1.0,wet_bulb_temperature_2m_min_loc2.0,wet_bulb_temperature_2m_min_loc3.0,soil_moisture_7_to_28cm_mean_loc1.0,soil_moisture_7_to_28cm_mean_loc2.0,soil_moisture_7_to_28cm_mean_loc3.0,soil_moisture_28_to_100cm_mean_loc1.0,soil_moisture_28_to_100cm_mean_loc2.0,soil_moisture_28_to_100cm_mean_loc3.0,soil_temperature_0_to_100cm_mean_loc1.0,soil_temperature_0_to_100cm_mean_loc2.0,soil_temperature_0_to_100cm_mean_loc3.0,soil_temperature_0_to_7cm_mean_loc1.0,soil_temperature_0_to_7cm_mean_loc2.0,soil_temperature_0_to_7cm_mean_loc3.0,soil_temperature_28_to_100cm_mean_loc1.0,soil_temperature_28_to_100cm_mean_loc2.0,soil_temperature_28_to_100cm_mean_loc3.0,soil_temperature_7_to_28cm_mean_loc1.0,soil_temperature_7_to_28cm_mean_loc2.0,soil_temperature_7_to_28cm_mean_loc3.0,beta,alpha,ecm_spread,ecm_spread_lag1,ecm_spread_lag2,ecm_spread_lag5,corn_return_lag1,soy_return_lag1,spread_change,spread_change_lag1,spread_return,bin,ret
2010-03-22,370.75,73826.0,-0.0100638219392327,968.5,67630,0.006993941214646,-1.8239444571533332,12.164757133333334,3.0746319161666666,1.871666699,2.3500000450000003,1.7966666706666667,-5.283458335833333,5.796770967333333,0.81105557945,77.05277823833333,50.787499968333336,77.7194446,96.85,89.05,98.73333333333333,-2.480333351833333,9.161666676666668,2.8663333480116666,-8.182000043333334,2.879166714333333,-1.36366665825,44.03333333333333,13.516666666666667,43.983333333333334,-6.696366817666667,10.371732776666667,-0.8843975923833334,0.43371126,4.029345,1.6719953,91.32367,65.97864,80.9889,84.14656,39.72786,60.118683,95.493614,90.79198,95.60193,0.0,0.0,0.0,1008.6875,1014.7542,1018.4375,1010.7,1016.9,1020.6,1006.9,1012.0,1016.5,973.2011196666666,1004.8177155,1011.0361208333333,970.1410861666666,1002.732698,1007.4022048333333,31.336706,172.02197,211.2946,976.1911681666667,1007.0834991666667,1014.713955,20.555076491666668,11.601438,19.661540425,51.839996,28.44,53.639996,15.368297348333332,6.451485756666666,13.874237986666666,39.675,16.589998,35.489998,29.88,7.92,18.72,9.965227053333333,2.116685367666667,8.287953323333333,-3.5091849603333336,8.675109465,1.7594183004999997,-0.5768317838333333,11.893362116666667,3.712261620083333,0.13640076,1.575756,0.5293895,0.37888958083333335,0.2877951346666666,0.39210764,0.37981562133333335,0.2889795416666667,0.3937291499999999,-6.708020294500001,5.017333179666666,-0.59496207875,0.3810111128333333,0.3184541676666667,0.3937076353333333,0.379556948,0.28049792766666665,0.393893061,1.3851781698333334,13.612511825000002,3.8657827883333336,0.35862495516666676,12.537500366666668,2.9350139142000002,1.7294929691666667,13.947153725,4.1710554166666665,0.5468542025333334,12.8235071,3.1293888698333334,0.6619410473008925,1.375607827045988,-0.011419997741246357,0.00312927972712318,0.008624167014731343,-0.004373422252124115,-0.0039973404326204,0.0023422261846498,-0.014549277468369537,-0.005494887287608163,-0.0170577631538787,-1.0,-0.021319663543085454
2010-03-23,362.75,104624.0,-0.0218140892537442,968.0,62583,-0.0005163955704735,-1.690993058153333,12.2994099,3.1859166461666666,1.8500000306666666,2.3500000450000003,1.7650000023333332,-5.208250004166667,5.9059376295,0.9036597354500001,76.37569497166666,51.059722201666666,77.94305566666667,96.85,90.61666666666666,98.73333333333333,-2.3878333485,9.25250001,2.9538333313450003,-8.107000043333333,2.910000046,-1.2678333249166667,42.43333333333333,13.516666666666667,43.78333333333333,-6.5349081726666665,10.534080593333334,-0.7554989590500001,2.5857725,4.5261626,1.2657962,70.857994,59.478745,87.70438,49.3067,18.238777,70.23621,87.7054,95.38431,99.640785,0.0,0.0,0.0,1012.2542,1014.5374,1016.6584,1015.8,1017.0,1019.4,1010.2,1013.4,1011.9,973.0082703333334,1004.7864496666666,1011.4609125000001,969.9318745,1002.7295446666667,1007.7671981666667,299.74478,209.92204,178.63036,976.0269381666666,1007.0462251666667,1015.1722518333333,20.502303558333335,11.651576916666667,19.672367158333333,37.44,32.760002,42.48,15.269669281666665,6.455366045000001,13.869280094999999,28.319998,16.95,23.894995,12.959999,9.0,10.440001,9.827296703333333,2.120507906,8.286905316666667,-3.406353393666667,8.790000648333335,1.8595786886666665,-0.4264154005000001,11.957317600000001,3.81140414175,0.7711145,2.6391642,0.4151361,0.37959999749999995,0.286169441,0.3916256945,0.38068968566666667,0.29028761849999996,0.3937758095,-6.638410834500001,5.163784927166666,-0.50204843125,0.38185555616666667,0.3180916676666667,0.39344999733333336,0.38045555933333336,0.2825784848333333,0.39407986700000003,1.4327219381666667,13.648186825000002,3.918502238333333,0.47539579400000015,12.679792033333335,3.06643752525,1.7590068575000002,13.954167683333335,4.199527633333334,0.6331389225333334,12.92190985,3.2390069181666665,0.6522712172500337,1.4419375506042462,-0.03273966128433181,-0.011419997741246357,0.00312927972712318,-0.0058899170661965705,-0.0100638219392327,0.006993941214646,-0.021319663543085454,-0.014549277468369537,-0.0212976936832707,-1.0,-0.02560528245750615
2010-03-26,356.25,67136.0,0.0035149421074445,952.0,62101,0.0100291154691995,-1.2631458381533334,12.517604383333333,3.5737638845000004,2.0950000306666667,2.3516667116666667,1.6466666523333335,-4.9016874575,6.136701525,1.1857430221166667,75.54027830499999,49.799999934999995,77.77777786666667,96.85,89.11666666666666,98.73333333333333,-2.048666680333333,9.479166676666665,3.234666649678333,-7.976166711666666,3.110833385666667,-1.0069999899166666,41.233333333333334,13.416666666666666,42.56666666666667,-6.029325457666667,10.816668961666666,-0.33576532805000003,2.5570319,4.5432715,1.9672359,49.382313,54.107464,77.3476,42.086548,20.147573,60.71238,62.34501,91.61064,87.77011,0.1,0.0,0.0,1019.7458,1017.5752,1001.75836,1023.6,1019.6,1002.4,1012.6,1015.9,1000.4,972.7202151666667,1004.781383,1011.7803466666666,969.6955941666668,1002.7584005000001,1008.1039798333334,32.71714,284.38135,198.8634,975.6847681666666,1006.9851678333333,1015.4807251666667,20.413126441666666,11.81609925,19.873334258333333,51.48,37.44,56.88,15.088333898333333,6.444327973333333,14.061485611666665,37.004997,20.145002,43.559998,17.64,9.72,30.599998,9.540261423333332,2.115900933833333,8.4475899,-3.033342442,8.999471791666668,2.185290452,0.03952702033333326,12.087735033333333,4.140028173416667,0.47433782,2.385157,0.5461932,0.3807902738333333,0.28184582966666666,0.3906493071666667,0.38261536,0.2941644236666666,0.39369662833333335,-6.4797068394999995,5.39892504,-0.20084469791666668,0.38318819616666666,0.31729861233333334,0.39247222349999994,0.38262569783333333,0.2886145945,0.39435000466666664,1.5943986815,13.782589874999998,4.097446346666667,0.8281735375000001,12.997292033333332,3.4804305569166667,1.8607776891666667,14.030035716666667,4.308381783333333,0.9365069685333334,13.195972375,3.579909649833333,0.6141289498836823,1.7035663294938483,-0.03997694043634925,-0.03710032392765905,-0.02098185488577431,0.00312927972712318,-0.0277795641070757,-0.018397365139716,-0.0028766165086901996,-0.016118469041884742,-0.006514173361755001,-1.0,-0.01836800330548871
2010-03-30,354.5,134295.0,-0.0070274358074568,974.0,76370,0.0066958787385981,-1.0200555821533333,12.713055783333333,3.7403958178333334,2.0516667006666665,2.341666710833333,1.759999979,-4.702243003,6.123194584999999,1.3392152437833333,73.70138933833331,49.702777735,77.7409724,96.6,89.08333333333333,98.73333333333333,-1.9028333505000001,9.502500015,3.4254999530116668,-7.707833378333333,3.089166719,-0.8861666549166667,38.35,13.283333333333333,41.36666666666667,-5.734424704333333,11.016069694999999,-0.12930748705000006,3.1207488,3.6369717,1.310839,73.19096,68.52824,85.88733,51.2211,50.54742,73.7808,92.88196,90.506065,95.007416,0.0,0.0,0.0,1016.14996,1013.01666,988.1375,1018.9,1014.5,991.9,1013.7,1012.0,985.4,972.5622661666667,1004.4469073333333,1011.7148699999999,969.5689651666668,1002.3878559999999,1007.9474158333334,151.65439,202.67882,204.11751,975.4717596666667,1006.6735763333332,1015.4508129999999,20.29172959166667,12.008131183333335,20.019323008333334,19.8,34.2,64.799995,14.963629278333334,6.490876883333334,14.010477111666667,14.459999,19.065002,41.355,9.72,7.92,22.319998,9.356601533333333,2.1209270554999997,8.191741141666666,-2.8257653383333334,9.087244491666667,2.342952660333333,0.28059490333333326,12.172265316666666,4.344275676750001,0.7347658,1.1327381,0.30376607,0.38131944116666666,0.27818263575,0.3904097223333333,0.38403415166666666,0.2964198125,0.39337581650000003,-6.2659041895000005,5.461887803333334,-0.07995361958333333,0.3840798621666667,0.3164715295,0.39189583349999996,0.384284728,0.29234445650000007,0.39409583900000006,1.7088219615,13.910172925000001,4.207993943333333,1.0993540826666668,13.267153116666666,3.6607083035833337,1.9305346275,14.113924616666669,4.39629839,1.1518194648666666,13.425937675,3.7448054581666668,0.5849671343298366,1.9036538392773008,-0.05834494374183796,-0.04758930051262311,-0.03997694043634925,-0.03273966128433181,0.0021030501967788,0.0161503901125715,-0.01075564322921485,-0.007612360076273861,-0.0137233145460549,1.0,0.018820845382399476
2010-04-07,356.5,186180.0,0.0284514212243927,952.5,74371,0.0084344200592917,1.1872013911800001,12.61343765,4.5361944051666665,2.031666700666667,2.4250000441666666,1.696666644,-2.8753680363333336,6.510764038666666,1.9547360792,70.09375043833333,48.819444374999996,80.26875020000001,96.5,86.13333333333334,99.33333333333333,0.0038332944999999916,9.780000015,3.9963332846783333,-6.050333333333333,3.4016667087499997,-0.20949998325000008,32.083333333333336,13.366666666666667,42.88333333333333,-3.2585380293333333,10.978657611666668,0.6946135161166666,4.255879,5.4796557,1.3571497,64.0832,40.750206,83.29845,45.37997,16.195723,69.99286,96.21833,65.32573,93.93757,0.0,0.0,0.0,1005.3416,1017.5542,1017.92505,1007.5,1020.0,1025.4,1003.3,1015.2,1012.8,971.966455,1004.3546956666667,1011.6138491666666,969.0137435,1002.2423813333334,1007.8244213333332,218.60106,18.940924,315.31134,974.8323526666667,1006.610977,1015.3661921666667,20.812326058333333,12.645563828333334,20.718676741666666,59.76,26.28,36.36,15.305537644999998,6.714007943333333,14.485551675,52.05,18.104996,19.784998,42.48,11.5199995,7.5599995,9.466891171666667,2.2173374941666664,8.468216258333333,-0.8827582800000002,9.189973646666667,3.0350771803333334,2.286223601666667,12.120472716666667,5.0261636345,1.3176936,3.0345984,0.4527713,0.3793618015,0.27716180398333334,0.3913972271666667,0.38563536416666666,0.30240862683333336,0.39372035949999995,-4.4118848895,5.5975665150000005,0.6296942904166667,0.3829881961666667,0.31536805749999997,0.3928597233333333,0.38701736966666667,0.3010833421666667,0.39419723166666665,2.387131994833333,14.065566025,4.576752295,2.5808819259999995,13.443229516666666,4.350812446583333,2.3953957458333335,14.25892475,4.672617868333334,2.294215324866667,13.610069658333334,4.323381829166666,0.5109873443528686,2.410950099760388,-0.039524098359438486,-0.06363778564295552,-0.060811965183617644,-0.05834494374183796,0.0021668480850902,0.0090402104639721,0.024113687283517038,-0.00282582045933788,0.020017001165101002,-1.0,-0.020152773030647886
2010-04-08,348.25,146831.0,-0.0234136271944355,946.5,64665,-0.0063191363514785,1.460083332846667,12.657222383333332,4.6891110603333335,2.0966667006666664,2.4250000441666666,1.6816666433333332,-2.6307499813333335,6.541041814833333,2.0381735842,69.76388937166666,48.18263881946667,79.12847243333334,96.5,84.6,98.98333333333333,0.38466661116666667,9.818333343333334,4.110499951333334,-5.842833333333333,3.4000000437499995,-0.15116664658333342,30.766666666666666,13.366666666666667,41.56666666666667,-2.956844079333334,11.032008278333334,0.8559539161166667,1.9024605,5.6399145,2.4624217,75.047165,39.805573,72.25289,53.233006,16.627277,45.52856,96.52196,67.72079,91.131966,0.0,0.0,0.0,1007.29584,1012.48737,1030.2334,1014.3,1015.2,1032.9,1002.4,1009.9,1025.7,971.7505906666668,1004.2429806666667,1011.7962565,968.767588,1002.1147313333333,1007.9494463333334,272.9706,247.12633,319.11438,974.6546298333332,1006.5121519999999,1015.577903,21.052240125,12.746753878333333,20.758058124999998,56.88,36.36,24.48,15.354297444999998,6.742076798333334,14.540590608333334,40.664997,18.705,18.210001,12.24,6.8399997,9.0,9.389304993333333,2.2274529108333336,8.528039183333332,-0.6275481883333334,9.22193853,3.1505359074999997,2.6477281016666665,12.13380415,5.1766100045000005,0.5160626,3.0550432,0.91184896,0.37963471833333334,0.2772743043166666,0.39127014349999995,0.3858226971666667,0.303592315,0.39380244150000004,-4.200348965,5.619691138333334,0.6868036154166667,0.38257499883333335,0.3153076411666667,0.39287152999999997,0.387371538,0.30273403700000007,0.39432014833333334,2.562524685833333,14.090880924999999,4.669098823333333,2.820986086,13.517430916666665,4.510986052000001,2.5427568675000005,14.273299683333333,4.744562288333333,2.5441458565333335,13.656597441666666,4.463069309833333,0.4981544590991097,2.49885906783608,-0.05967687139008637,-0.039524098359438486,-0.06363778564295552,-0.06553870048445498,0.0284514212243927,0.0084344200592917,-0.020152773030647886,0.024113687283517038,-0.017094490842957,1.0,0.017829535344525915
2010-04-14,358.0,223855.0,0.0154823641483768,969.0,92109,0.0010325246141891,2.450569519513334,12.659652950000002,5.204249941166667,2.0966667006666664,2.5283333674999997,1.5999999824999998,-2.027625003,6.832118236666667,2.2926527525333333,68.92500058333333,46.488888836133334,76.9763891,97.53333333333333,83.83333333333333,98.96666666666667,1.0646665945,9.980833343333334,4.376333288666666,-5.272000001666667,3.76083336875,0.1155000199166666,29.133333333333333,13.383333333333333,36.93333333333333,-1.8614089893333334,11.097927595,1.3804895301166666,4.5518503,4.0736656,1.7417952,64.19625,74.68019,74.34691,49.191032,52.699482,63.311474,76.53616,93.1818,91.93425,0.0,0.0,0.0,1029.1333,1015.39575,1021.5959,1031.8,1016.8,1022.8,1026.6,1014.2,1020.8,971.856405,1003.846206,1013.002033,968.8821881666667,1001.7448808333334,1009.3711835,124.65053,217.89297,36.257393,974.8211405000001,1006.0797316666666,1016.5380171666667,21.224502291666667,13.134050046666665,20.814009541666668,30.599998,32.039997,36.36,15.414553378333332,6.869340781666667,14.804932243333333,24.329998,15.419999,29.414997,14.04,5.7599998,19.44,9.384531991666668,2.2427875758333333,8.961635223333333,0.1558416383333333,9.346705183333334,3.5235531025,3.4806836133333334,12.21853535,5.611989826666667,1.4186431,1.0568589,0.45097464,0.3757117993333334,0.28424930458333336,0.38850000349999997,0.38560698866666665,0.30894717283333334,0.3933730125,-3.4433615438333334,5.748791271666666,1.02070304975,0.38020069483333335,0.31684861466666664,0.3912166716666666,0.3881458456666667,0.3090437578333333,0.394475706,3.2320409991666668,14.172784608333332,5.08277105,3.789076316,13.69947955,5.135499974,3.119180455833333,14.331216283333333,5.089284381666667,3.4333124415333334,13.787361358333333,5.042860900666667,0.4539894635276813,2.8006286402195917,-0.04184733604556046,-0.057294562492140155,-0.06596686086217929,-0.039524098359438486,0.0121300095924082,0.008298802814695,0.015447226446579698,0.008672298370039133,0.0144498395341877,-1.0,-0.031482624026116124
2010-04-19,347.75,107934.0,-0.0456700368331883,976.75,52032,-0.008664682139933,3.2081736956800007,12.956562658333333,5.4391110461666665,1.956666694,1.2266666675000002,1.5299999825000001,-1.5114444796666666,6.911701503333334,2.346749980866667,67.67152828333333,43.943055469466664,75.72222229999998,97.5,82.9,98.96666666666667,1.5671665828333332,10.031666676666667,4.430499952,-4.7778333349999995,3.830000035416667,0.16300001491666663,27.0,11.466666666666667,33.65,-0.9934566126666665,11.487677548333334,1.6015681655,3.5014668,4.5741873,2.2545533,63.82657,68.04908,71.88464,44.305355,43.00731,49.285362,85.530876,92.87849,90.442535,0.0,0.0,0.0,1021.36676,1013.6125,1017.21246,1023.6,1015.0,1018.2,1018.8,1012.5,1015.8,972.2783416666666,1004.627856,1013.2462055,969.2590663333334,1002.7230663333333,1009.7279376666667,65.5114,232.12492,136.94304,975.2644333333334,1006.6671508333333,1016.7164331666667,21.250463841666665,12.516241413333335,20.777811808333336,23.039999,36.0,27.0,15.39624662,6.532487901666666,14.97359555,17.595001,17.43,18.9,11.159999,5.3999996,11.159999,9.445390565,2.1087633641666668,9.209417181666668,0.7650501183333333,9.515155616666668,3.6628751508333335,4.145654312833333,12.441537633333333,5.778685571666666,0.9098963,1.5547004,0.83474654,0.37054929966666666,0.27407013724999996,0.38455764600000003,0.3842396116666667,0.3096430888333333,0.39167021750000003,-2.9175302438333333,5.81068113,1.10582246475,0.37613403083333335,0.3104722246666667,0.38815556049999994,0.3879347338333333,0.3128597301666666,0.3933868178333333,3.775679188,14.307574191666667,5.322868951666667,4.556020706,14.059375366666666,5.434979085666667,3.5907429425000004,14.403924600000002,5.310117675,4.149631929033334,14.059965541666665,5.329215037333333,0.41150468559217523,3.091920587163243,-0.07332996007167658,-0.03161010623235416,-0.03366350814659391,-0.06596686086217929,0.0020625651863483,0.0012695190228595,-0.04171985383932242,0.0020534019142397497,-0.037005354693255305,1.0,0.019861916310403238
2010-04-20,355.5,96888.0,0.0220414184397432,984.0,39834,0.0073951631170734,3.3419931373466674,13.052534858333333,5.474423541166667,1.9533333606666665,0.9683333358333334,1.5066666475000001,-1.5269305913333333,6.97416677,2.277201360866667,67.65833388333333,43.65624986946667,74.57222226666666,97.5,82.9,98.75,1.5496665828333334,10.110833343333333,4.413833285333334,-4.802000003333333,3.8591667020833333,0.0938333449166666,26.933333333333334,11.183333333333334,32.0,-0.8467385366666667,11.592666443333334,1.6305042421666667,3.6944203,1.7629931,3.064043,52.698,82.41838,62.562973,34.786823,63.325947,45.089314,72.34122,91.86588,91.448235,0.0,0.0,0.0,1015.9377,1013.09576,1018.7126,1019.3,1014.6,1021.3,1012.3,1011.2,1016.4,972.3647393333333,1004.850089,1013.2601788333334,969.3727311666667,1003.0294220000001,1009.7179353333333,76.13747,235.62405,312.88843,975.3104625,1006.7944229999999,1016.7514326666666,21.15294269166667,12.567863246666667,20.756225641666667,21.96,34.92,42.839996,15.318728953333332,6.583666768333333,14.937587433333334,17.07,21.914997,30.390005,12.24,5.7599998,14.4,9.356903226666667,2.1259410725000003,9.172475865,0.8262861850000001,9.590295450000001,3.647017910833333,4.210796002833333,12.5242877,5.774357288333333,1.1953449,0.7390013,0.8019807,0.36827777266666667,0.26974652625,0.3828437553333333,0.3834546866666667,0.3088742703333333,0.3909511838333334,-2.8961930988333338,5.855265341666667,1.0722468664166667,0.37415347483333333,0.3073833363333333,0.3869076458333333,0.38764306849999997,0.31311320133333337,0.39291876033333334,3.939809029666667,14.367101991666667,5.404118960000001,4.749110983833333,14.156944816666664,5.529041585666667,3.742860949166667,14.44590385,5.383832991666667,4.3452916512,14.166979408333333,5.432027549,0.39710723696515,3.190278774828675,-0.05346804376127334,-0.07332996007167658,-0.03161010623235416,-0.057294562492140155,-0.0456700368331883,-0.008664682139933,0.019861916310403238,-0.04171985383932242,0.014646255322669801,-1.0,-0.018260470927425665
2010-04-23,353.0,98676.0,-0.0258665242674949,1000.0,32219,-0.0042409942572545,4.18397231663,13.085555725,5.777270753500001,1.9500000233333334,0.9633333358333334,1.4783333124999998,-0.8191181029999999,6.91055561,2.3666458070333336,65.86458378333333,42.25486106946666,72.1347224,97.46666666666667,81.71666666666667,98.41666666666667,2.082166561166667,9.979166676666665,4.447999953666667,-4.054500004333334,3.8041667020833336,0.2196666779166666,24.85,11.166666666666666,29.416666666666668,0.20618037666666664,11.595393876666666,1.9866675205,3.554761,4.3343124,3.366496,68.7231,71.048515,61.920208,46.15619,47.74937,46.913807,82.96796,92.29528,80.79492,0.0,0.0,0.0,1011.9458,1015.575,1017.17505,1013.2,1019.0,1018.3,1010.0,1012.2,1016.4,972.4606591666667,1004.6981096666666,1012.5251245,969.5847603333333,1002.8278578333334,1009.2581713333333,114.68422,209.6383,130.65823,975.2374608333334,1006.7009213333333,1015.7700205,20.47745094166667,12.93151418,20.404347833333336,35.64,33.48,23.4,14.66886422,6.767750611666666,14.738836641666667,21.0,18.149998,15.405,4.68,4.68,4.68,8.738659393333332,2.2137793891666666,9.038425116666668,1.5560433783333332,9.574704405,3.8448407318333335,4.869529151166668,12.482221616666665,5.979183946999999,1.2845727,1.1699061,0.8740601,0.36137846616666663,0.2612249985833333,0.3775882001666666,0.38030081699999996,0.3065403048333334,0.3886445466666667,-2.2535147321666664,5.883867245,1.25666512235,0.3680062515,0.30090972666666665,0.38299931350000005,0.3857263998333334,0.31258819816666666,0.3913659858333334,4.413212199666666,14.519954025,5.644514801666667,5.412548437166667,14.31038235,5.923208226666666,4.1702221108333335,14.595105133333334,5.582617685,4.9132082987,14.332153024999998,5.7638330390000005,0.36620171128242773,3.400886102448935,-0.0640498497991211,-0.040681187705822186,-0.046692597454157436,-0.03161010623235416,0.0083160562416573,0.0087511497351406,-0.02336866209329891,0.00601140974833525,-0.0216255300102404,1.0,0.020178962411522505
2010-04-28,357.0,71517.0,0.0269711167747921,982.75,43069,0.0,4.979215383296666,13.32767375,6.2820624485000005,2.0133333566666667,1.0000000025,1.4199999816666666,-0.011791778599999962,7.051319521666667,2.770465230366667,64.09513931666667,41.1756944528,73.09930573333332,97.23333333333333,80.9,98.45,2.817166556166667,10.053333343333332,4.837166598666667,-3.2361666776666667,4.007500030416667,0.6696666829166666,23.65,9.766666666666667,29.766666666666666,1.09450312,11.869669026666667,2.606433746,4.041841,4.407753,3.0846384,58.68691,68.53135,70.18331,35.72384,43.9683,52.946392,85.82683,95.8316,87.78386,0.0,0.0,0.0,1014.01666,1013.3792,1020.85834,1015.5,1015.1,1026.2,1012.3,1010.9,1015.5,971.4600323333333,1004.6276663333333,1013.4283613333333,968.6186478333334,1002.7249223333333,1010.3082556666667,292.78748,239.66504,185.88147,974.2362908333332,1006.6183400000001,1016.5450996666667,20.630055941666665,13.278285791666665,20.150787416666667,27.0,41.039997,38.16,14.72779829,6.944241166666667,14.504909175,18.464998,26.099998,24.089998,10.440001,11.5199995,12.599999,8.707744845,2.2962873724999997,8.938274524999999,2.283974026666667,9.753294763333335,4.280261840166667,5.497909496166667,12.608482741666668,6.455589523666666,1.066319,1.198621,1.0245632,0.36107777133333335,0.251504861,0.37208194666666666,0.3783158095,0.303969331,0.3859188141666667,-1.5123958921666665,6.113090763333333,1.6592755406833333,0.36671597466666667,0.29497847716666664,0.37851458849999997,0.38337500599999996,0.3116923623333333,0.389423622,4.8951194671666665,14.731602008333333,5.966271731666667,6.025360932166667,14.701944933333332,6.454527613333334,4.6171319325,14.7552787,5.841957933333333,5.471472153166667,14.660312741666667,6.229735765,0.32022860636129175,3.715117965659931,-0.04387088738759859,-0.07172851468869901,-0.06469325305317764,-0.046692597454157436,-0.0135764857739428,-0.0161497327785146,0.02785762730110042,-0.007035261635521373,0.0269711167747921,1.0,0.025282022583330566
